"Drift.Time..days.","Alt2_12_H","Column1","Column2","Alt2_12_M","Column3","Column4","Alt2_12_L","Column5","Column6","Alt2_11_H","Column7","Column8","Alt2_11_M","Column9","Column10","Alt2_11_L","Column11","Column12","Alt2_98_H","Column13","Column14","Alt2_98_M","Column15","Column16","Alt2_98_L","Column17","Column18","Alt2_87_H","Column19","Column20","Alt2_87_M","Column21","Column22","Alt2_87_L","Column23","Column24","Alt2_86_H","Column25","Column26","Alt2_86_M","Column27","Column28","Alt2_86_L","Column29","Column30","Alt2_85_H","Column31","Column32","Alt2_85_M","Column33","Column34","Alt2_85_L","Column35","Column36","Alt2_84_H","Column37","Column38","Alt2_84_M","Column39","Column40","Alt2_84_L","Column41","Column42","Alt2_83_H","Column43","Column44","Alt2_83_M","Column45","Column46","Alt2_83_L","Column47","Column48","Alt2_80_H","Column49","Column50","Alt2_80_M","Column51","Column52","Alt2_80_L","Column53","Column54","Alt2_75_H","Column55","Column56","Alt2_75_M","Column57","Column58","Alt2_75_L","Column59","Column60","Alt2_68_H","Column61","Column62","Alt2_68_M","Column63","Column64","Alt2_68_L","Column65","Column66","Alt2_66_H","Column67","Column68","Alt2_66_M","Column69","Column70","Alt2_66_L","Column71","Column72","NA."
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained",NA
"4","3.34662558903521","86.6454760587745","0.999999999999999","3.25058815906192","83.454585804347","0.999999999999999","3.15054760092392","80.2586369827214","0.999999999999999","3.61907937005319","100.544840703732","0.999942144450105","3.42198080635412","95.0589647303019","0.999942144450105","3.19107389965995","88.2836227642498","0.999942144450105","2.4414179023076","64.7397671115799","0.999999999999491","2.31600492560734","61.3271933572844","0.999999999999491","2.17646181955586","57.4607970265401","0.999999999999491","2.72162742189475","71.2661893006058","0.999999999999859","2.58263647897412","67.3905720109425","0.999999999999859","2.42206725357966","62.8226563970265","0.999999999999859","3.05618482670024","82.0849107325583","1","3.00487228944087","79.5201300432997","1","2.9528051546772","76.9385496279827","1","2.61420903240022","75.9306793426053","0.999999999917642","2.47324963460034","71.9797376717906","0.99999999991771","2.31049644967613","67.3150481890454","0.999999999917642","2.63064866692559","74.7121852055523","1","2.54062722110454","71.3817048324463","1","2.43863226144002","67.6310428562598","1","2.47337355247357","69.1754532295275","0.999999999996042","2.2985612610493","65.3453814237739","0.999999999996042","2.09792195510986","60.7643128354889","0.999999999996042","2.91641966286019","79.5944227569951","0.9999999999959","2.76324575505135","75.9187425708351","0.9999999999959","2.59156503337656","71.6378329171604","0.9999999999959","3.07845927866717","93.0422375192642","0.9999999980773","2.91437403233443","88.4953862222533","0.999999998077793","2.70976432790501","82.7550361563277","0.9999999980773","2.51408937227648","69.0212646455112","1","2.44442408970915","66.1651746868573","1","2.3728844684825","63.2905064167869","1","2.49984623871608","71.5977166811671","0.999999999999046","2.40355479117689","69.808961547371","0.999999999999046","2.25640990893481","65.3297634405213","0.999999999999046",4
"4.125","3.32354745555259","89.9690235143271","0.999999999999899","3.20640055872152","86.6609863630685","0.999999999999899","3.08160034605364","83.340237328775","0.999999999999899","3.61899828891085","104.163838992643","0.999627005677016","3.42432331210736","98.4832880424093","0.999627005677016","3.19595630927892","91.4795790735287","0.999627005677016","2.49358866565242","67.2333557772323","0.999999999968652","2.34407222437212","63.6712655816566","0.999999999968652","2.17920413511534","59.6400011616554","0.999999999968652","2.71578863679128","73.9819779373971","0.999999999992302","2.57303856969834","69.9636105806408","0.999999999992302","2.40841794232474","65.2310743393513","0.999999999992302","3.0239753936705","85.1088861262288","1","2.97336821241884","82.4934982557185","1","2.92195836935667","79.8605079973393","1","2.60804155189212","78.5387208944974","0.999999996163776","2.46253349821182","74.4422711700024","0.999999996166504","2.29480656195819","69.6098547510036","0.999999996163776","2.64435894098542","77.3565441465377","0.999999999999979","2.53380318443433","73.9155080168806","0.999999999999979","2.40845052852427","70.039493384784","0.999999999999979","2.52649867542742","71.701951904955","0.99999999979978","2.33356293584597","67.6789443596199","0.99999999979978","2.11330894147572","62.8776217769646","0.99999999979978","2.90263035911374","82.4970531161089","0.999999999761789","2.72726084582077","78.6460034166558","0.999999999761789","2.53271205951353","74.1705449766739","0.999999999761789","3.05685721338506","96.0990947326492","0.999999962074714","2.89624838987865","91.391634612132","0.9999999620822","2.69580273463096","85.4508388909587","0.999999962074714","2.51677636081642","71.5380410063277","0.999999999999996","2.43838776441267","68.60356245127","0.999999999999996","2.35618479067538","65.6466912074623","0.999999999999996","2.51296588006033","74.1106825612275","0.999999999936853","2.40238150678347","72.2113430541545","0.999999999936858","2.24411531748018","67.5738787580015","0.999999999936858",4.125
"4.25","3.33298139275983","93.302004907087","0.99999999999234","3.19083109687968","89.8518174599482","0.99999999999234","3.03668406168727","86.3769213904623","0.99999999999234","3.62778614559257","107.791625138236","0.998252394404802","3.43543807009405","101.918726112503","0.998252394404802","3.2095069167988","94.6890859903275","0.998252394404802","2.57660453251178","69.8099603097441","0.999999998864017","2.40725188549768","66.0785174671542","0.999999998864017","2.22172362787081","61.8617247895262","0.999999998864017","2.68253662982893","76.664514567226","0.999999999744802","2.54111646487694","72.5047270455178","0.999999999744802","2.37805261772206","67.6091269570733","0.999999999744802","3.01641490021028","88.1253010264391","1","2.9651302543445","85.458628510063","1","2.91282721150219","82.7733352088415","1","2.70245450948018","81.2411754039776","0.999999894914746","2.5571775780093","76.9994487480117","0.999999894986363","2.38983384295288","71.9996885939565","0.999999894914746","2.67800198713672","80.0345461336744","0.999999999998485","2.53787250916652","76.4533805260471","0.999999999998485","2.37950737254686","72.4190007573309","0.999999999998485","2.64424242405913","74.3461943290141","0.999999993918599","2.44323611282011","70.12218047244","0.999999993918599","2.21429012407149","65.0919119010361","0.999999993918599","2.9149110908947","85.4119642070036","0.999999991874457","2.72743031959395","81.3734337362498","0.999999991874457","2.52060005965723","76.6911450363312","0.999999991874457","3.123494932821","99.2225896654703","0.999999508684286","2.96542812415564","94.3570627362876","0.999999508748806","2.76807947217387","88.2189183631325","0.999999508684286","2.53765990563779","74.0757009119655","0.99999999999963","2.44175069734947","71.0453131486194","0.99999999999963","2.33851750200637","67.9852087094686","0.99999999999963","2.52588310810503","76.6365656693325","0.999999997594256","2.40747578207295","74.6188188362274","0.999999997594428","2.2434968780637","69.8173756360652","0.999999997594428",4.25
"4.375","3.40094583679653","96.7029507438835","0.999999999658813","3.23783109598953","93.0896485559377","0.999999999658813","3.05883187709945","89.4357532675617","0.999999999658813","3.65050514257277","111.442130280809","0.993760669874724","3.46047619140571","105.379202303909","0.993760669874724","3.23698889338372","97.9260748837112","0.993760669874724","2.67113973813954","72.4811000478836","0.999999973981292","2.48905487294702","68.5675723401013","0.999999973981292","2.29041207510709","64.1521368646333","0.999999973981292","2.64293141487314","79.3074459820992","0.999999994562139","2.50468727019338","75.0094143157111","0.999999994562139","2.34522373100903","69.9543506880824","0.999999994562139","3.01227712534124","91.1375781517803","1","2.95704935046558","88.4156778605286","1","2.9001344249818","85.6734696338233","1","2.78491171479211","84.0260871187697","0.999998190707196","2.6440971353575","79.6435458833692","0.999998191728124","2.48174793206935","74.4814365260258","0.999998190707196","2.72920157964134","82.7637477133157","0.999999999935255","2.55763159992137","79.0110121259685","0.999999999935255","2.36425593867526","74.7832566960061","0.999999999935255","2.76289437708916","77.1090887061033","0.999999881753242","2.56202623696914","72.6842067094091","0.999999881753242","2.3332540609086","67.4251659619447","0.999999881753242","2.97308265605326","88.3850468630568","0.999999826286857","2.7817161082778","84.1551498445276","0.999999826286857","2.57109459441931","79.2622396307505","0.999999826286857","3.20470783720299","102.427297502673","0.999995582487247","3.0503295197447","97.4073922560323","0.999995582509225","2.85747910640839","91.0763974695409","0.999995582487247","2.57774025232739","76.6534411642928","0.999999999981611","2.45641219815111","73.5017253467705","0.999999999981611","2.32282435999832","70.308033069467","0.999999999981611","2.55453738821955","79.191103057552","0.999999943122144","2.43307379308163","77.051892629309","0.999999943125686","2.26728888915928","72.0846645252245","0.999999943125686",4.375
"4.5","3.4912438430361","100.19419458692","0.999999990485819","3.31605204003665","96.4057005959744","0.999999990485819","3.12240814951305","92.5581614170748","0.999999990485819","3.6815329401086","115.123663220917","0.982303461994394","3.49379094124144","108.872993245151","0.982303461994394","3.27273148718719","101.198806370898","0.982303461994394","2.78988052083581","75.2709805687194","0.999999601459035","2.6010616044646","71.1686339445659","0.999999601459035","2.39549439707446","66.5476312617078","0.999999601459035","2.60435727977034","81.9118032618695","0.999999921586504","2.46972948417583","77.479143799887","0.999999921586504","2.31434977172973","72.2687004598121","0.999999921586504","3.07242061212391","94.2099987639042","0.999999999999997","3.00716060284259","91.4228384633712","0.999999999999997","2.93831999544194","88.6117896292653","0.999999999999997","2.85414506565702","86.8802321844267","0.999979297251277","2.72029174618127","82.3638376295505","0.999979306291316","2.56575884251169","77.0471953685375","0.999979297251277","2.84623417306956","85.6099818863853","0.999999998239482","2.64891020531668","81.6599223312852","0.999999998239482","2.42683756051834","77.2100942565245","0.999999998239482","2.87836521952781","79.9874539256311","0.999998447620633","2.68177422948187","75.365980938891","0.999998447620633","2.45760994939629","69.882775911341","0.999998447620633","3.01113366286117","91.396180525918","0.999997541638987","2.82387233491051","86.9790221794381","0.999997541638987","2.61771259238184","81.8799522231323","0.999997541638987","3.26531711304005","105.692614615713","0.999971065779056","3.11508958245433","100.522481838487","0.999971067640886","2.92725367894859","94.0036511484895","0.999971065779056","2.66401590049658","79.3174570647894","0.99999999942416","2.51278455774958","76.0145099045201","0.99999999942416","2.34545131047896","72.6534843799459","0.99999999942416","2.55429377288294","81.745396830435","0.999999115677918","2.43396250051878","79.4858551298278","0.999999115725773","2.2706203041121","74.3552848293366","0.999999115725773",4.5
"4.625","3.54826890079294","103.742463487713","0.999999824778971","3.3699722090885","99.7756728050629","0.999999824778971","3.17209626566452","95.7302576827393","0.999999824778971","3.71238205408284","118.836045275","0.958644105462424","3.52676034243758","112.399753587588","0.958644105462424","3.30795772303288","104.506764093931","0.958644105462424","2.87603745987108","78.1470180285905","0.999995723252302","2.68497617947162","73.8536101240375","0.999995723252302","2.47710814672104","69.0247394084288","0.999995723252302","2.56966886019335","84.4814721220629","0.999999198962487","2.43860400685554","79.9177478067425","0.999999198962487","2.28724069159958","74.5559411514117","0.999999198962487","3.12092326428235","97.3309220281866","0.99999999999985","3.03775472410338","94.4605931874746","0.99999999999985","2.94740305250512","91.5591926817704","0.99999999999985","2.92487451189303","89.8051066963197","0.999834831566214","2.79839431209937","85.1622319416499","0.999834888368695","2.65211827154146","79.699313640079","0.999834831566214","2.94304681238873","88.553028698774","0.999999967993782","2.72945294116693","84.3893752724521","0.999999967993782","2.48911669424544","79.6992109507699","0.999999967993782","2.9784550361062","82.9659089617373","0.999985598406604","2.78618657522833","78.1521675141193","0.999985598406604","2.5667305326788","72.4495064440198","0.999985598406604","2.98440496555177","94.3805854914698","0.999975848109227","2.80397815746334","89.7830003369014","0.999975848109227","2.60513096419144","84.4850831873238","0.999975848109227","3.30134708309391","108.993961698807","0.999856043861334","3.15436492999876","103.676846768485","0.999856052312141","2.97035913136326","96.9740102798528","0.999856043861334","2.75301816863862","82.070475233428","0.999999988015853","2.57322465015494","78.5877345546751","0.999999988015853","2.37442026109462","75.0279046410405","0.999999988015853","2.60961615933352","84.3550129897685","0.99999050326293","2.49177001750787","81.9776251473357","0.999990503706825","2.3321869924487","76.6874718217853","0.999990503706825",4.625
"4.75","3.56602779074695","107.308491278459","0.99999777031084","3.39001610446246","103.165688909525","0.99999777031084","3.19422195541234","98.9244796381516","0.99999777031084","3.72401701595527","122.560062290955","0.917804739429671","3.54074947839567","115.940503065984","0.917804739429671","3.3244715687502","107.831235662682","0.917804739429671","2.86767569299474","81.0146937215852","0.999966549561031","2.67889748443117","76.5325076084687","0.999966549561031","2.47347523798349","71.4982146464123","0.999966549561031","2.53596769209459","87.0174398141574","0.99999395964998","2.40899297767345","82.326740784416","0.99999395964998","2.26225620966698","76.8181973610786","0.99999395964998","3.11344686807212","100.444368896259","0.999999999995465","3.00393472088196","97.4645279083565","0.999999999995465","2.88335064887469","94.4425433306451","0.999999999995465","2.92367535682512","92.7287820531449","0.99904201969916","2.80320629882174","87.9654382404716","0.999042313854978","2.66367439805222","82.3629880381312","0.99904201969916","2.95853259001353","91.5115612887876","0.999999593162376","2.73871199823289","87.128087270685","0.999999593162376","2.49118834835256","82.1903992991225","0.999999593162376","3.00329837285175","85.969207334589","0.999901776849686","2.81478461598628","80.9669521301056","0.999901776849686","2.59946451614283","75.0489709601626","0.999901776849686","2.96465213188215","97.3452376233519","0.999828336900965","2.78977857591614","92.5727789128176","0.999828336900965","2.59692994912054","87.0820131364443","0.999828336900965","3.30838017601438","112.302341874822","0.999435482080704","3.16352205550003","106.840368823985","0.999435501484948","2.98202315525949","99.9560334351123","0.999435482080704","2.80636610401068","84.8768413374387","0.999999826584641","2.60335105612771","81.1910856108028","0.999999826584641","2.37887833488749","77.406782975928","0.999999826584641","2.59274355362737","86.9477565433959","0.999926758865341","2.47744404774418","84.4550691950798","0.99992676181821","2.32151586569594","79.0089876874812","0.99992676181821",4.75
"4.875","3.56854102600385","110.877032304463","0.999979625508526","3.39666330408539","106.562352213611","0.999979625508526","3.20519605198302","102.129675690135","0.999979625508526","3.71375095055705","126.273813241512","0.857232281577684","3.53299210200883","119.473495167993","0.857232281577684","3.31941483121849","111.1506504939","0.857232281577684","2.83602786314858","83.8507215847338","0.999802655720351","2.65043191656782","79.1829395250365","0.999802655720351","2.44841778588762","73.9466324322999","0.999802655720351","2.50581597483765","89.5232557889951","0.999965169516916","2.38240536251857","84.7091461469345","0.999965169516916","2.23972167363083","79.0579190347095","0.999965169516916","3.06672885851061","103.511097754769","0.999999999903539","2.92664953563931","100.391177443996","0.999999999903539","2.77179410439459","97.2143374350397","0.999999999903539","2.85486394541049","95.5836459985554","0.995809215546092","2.73846587800527","90.7039041184769","0.995810378517252","2.60362668881243","84.9666147269436","0.995809215546092","2.94303242234618","94.4545937111337","0.999996235195993","2.72411488221537","89.8522021529004","0.999996235195993","2.4772957013696","84.6676950004921","0.999996235195993","2.96123848786091","88.93044582245","0.99949022122356","2.7766957285714","83.743647858677","0.99949022122356","2.56576690788305","77.6147378680457","0.99949022122356","2.92001133517684","100.265248958529","0.999085409305938","2.74923490814344","95.322013820961","0.999085409305938","2.56078978205928","89.6428029185036","0.999085409305938","3.28492526926808","115.58726714409","0.998197483058753","3.1426353403649","109.98300416435","0.998197497073896","2.9641686319149","102.920202067027","0.998197483058753","2.81898681353405","87.6958281509728","0.99999818454246","2.60155132886581","83.7926369396686","0.99999818454246","2.36124913622854","79.7680321121566","0.99999818454246","2.56056071290979","89.5083172563057","0.999579292446976","2.44803845065543","86.9031076457353","0.999579306970018","2.29595869542705","81.3049463829082","0.999579306970018",4.875
"5","3.56813562400277","114.445167928466","0.999861720417856","3.40081651941563","109.963168733026","0.999861720417856","3.21425808166553","105.3439337718","0.999861720417856","3.70014354622097","129.973956787733","0.778184782993858","3.52147063850085","122.994965806493","0.778184782993858","3.31012273995445","114.460773233854","0.778184782993858","2.79915549608016","86.649877080814","0.999094146983194","2.61725022543964","81.8001897504761","0.999094146983194","2.41911123848351","76.3657436707835","0.999094146983194","2.47151212613959","91.9947679151347","0.999841638596312","2.35153278094403","87.0606789278786","0.999841638596312","2.21276480415291","81.2706838388624","0.999841638596312","3.01298049067074","106.52407824544","0.999999998501741","2.84439315707","103.235570601066","0.999999998501741","2.6571542688092","99.8714917038489","0.999999998501741","2.79796436555944","98.3816103641148","0.985708191279741","2.6844511185964","93.3883552370733","0.985711290364292","2.55293364789054","87.5195483748342","0.985708191279741","2.91431456968751","97.3689082808212","0.999973716295184","2.69901704381496","92.5512191967154","0.999973716295184","2.45599607275279","87.1236910732449","0.999973716295184","2.9117613311618","91.8422071536118","0.997924371187413","2.73199837327585","86.4756462319529","0.997924371187413","2.52638130318312","80.1411191712288","0.997924371187413","2.87779162612856","103.143040584657","0.996232218753469","2.71063306795027","98.0326468889113","0.996232218753469","2.52607069828401","92.1688736167876","0.996232218753469","3.25771176006445","118.844978904154","0.99517676297292","3.11825734149888","113.101261505849","0.995176531558399","2.94315784192913","105.863359908956","0.99517676297292","2.80890988646831","90.5047380374411","0.999985767164396","2.58451589892791","86.3771528385965","0.999985767164396","2.33662843475194","82.1046605469085","0.999985767164396","2.52225091931565","92.0305681756213","0.998140326685283","2.4133018227933","89.3164094685286","0.998140381361539","2.26601380125004","83.5709601841583","0.998140381361539",5
"5.125","3.57333015082483","118.018498079291","0.99928166000304","3.41119012458622","113.374358857613","0.99928166000304","3.23024902225691","108.574182794057","0.99928166000304","3.69066362716295","133.664620414896","0.685480025528934","3.51379798052163","126.508763787015","0.685480025528934","3.30436908877429","117.765142322629","0.685480025528934","2.77188784022178","89.4217649210358","0.996671248568537","2.59333572510906","84.3935254755852","0.996671248568537","2.39866031345074","78.7644039842342","0.996671248568537","2.45708618164585","94.4518540967805","0.999416219583387","2.34044678041324","89.4011257082918","0.999416219583387","2.20549702049274","83.4761808593551","0.999416219583387","2.96031312526164","109.484391370702","0.999999982469497","2.7689214262534","106.004492027319","0.999999982469497","2.55559314866188","102.427084852511","0.999999982469497","2.76735234119197","101.148962705307","0.960848992663998","2.65765567629588","96.0460109133692","0.960855259347895","2.53048848187363","90.0500368567078","0.960848992663998","2.87710792019061","100.246016201012","0.999857400540995","2.6668805851937","95.2180997819091","0.999857400540995","2.42928879696536","89.5529798702102","0.999857400540995","2.86860844038247","94.7108155939942","0.993180039930367","2.69435737913108","89.1700036110839","0.993180039930367","2.49487340987634","82.6359925811051","0.993180039930367","2.84386947805455","105.986910062712","0.987654995349005","2.68097597755784","100.713622866469","0.987654995349005","2.50093006916666","94.6698036859542","0.987654995349005","3.23895608425494","122.083934988409","0.98890459036705","3.10183609213751","116.203097597987","0.98890378951547","2.92954485996661","108.792904768923","0.98890459036705","2.79319144581018","93.2979294832513","0.999913936048625","2.56717601088174","88.9443288494782","0.999913936048625","2.31764544353838","84.4223059904469","0.999913936048625","2.47708236930794","94.5076505449293","0.993477223570375","2.37261688441923","91.6890263529478","0.993477386578399","2.23130609941706","85.8022662835753","0.993477386578399",5.125
"5.25","3.61530902346504","121.633807102756","0.997065161019567","3.45958024805352","116.833939105666","0.997065161019567","3.28560302203147","111.859785816089","0.997065161019567","3.69433226779521","137.358952682691","0.586022911776778","3.51943267916868","130.028196466184","0.586022911776778","3.31210608764945","121.077248410278","0.586022911776778","2.80993238415498","92.2316973051907","0.989957684288641","2.63517729728085","87.028702772866","0.989957684288641","2.44438677819613","81.2087907624303","0.989957684288641","2.53396389166326","96.9858179884438","0.998209424092501","2.42134959172212","91.8224753000139","0.998209424092501","2.29100239963561","85.7671832589907","0.998209424092501","2.95387448405255","112.438265854754","0.999999840915388","2.75004075267683","108.754532779996","0.999999840915388","2.52205031611983","104.949135168631","0.999999840915388","2.8699444567077","104.018907162014","0.91144553351117","2.76472806722468","98.8107389805939","0.911456978872607","2.64263938568191","92.6926762423897","0.91144553351117","2.85468597416574","103.100702175178","0.999384208078918","2.65079900467169","97.8688987865808","0.999384208078918","2.42001615054192","91.9729960207521","0.999384208078918","2.90564514236524","97.6164607363595","0.9814373918115","2.73783754412982","91.9078411552137","0.9814373918115","2.54550840146343","85.1815009825686","0.9814373918115","2.8932763458735","108.880186408585","0.966968210867546","2.7368207659369","103.450443632406","0.966968210867546","2.56358641395875","97.233390099913","0.966968210867546","3.27394597339839","125.357880961807","0.977559852451956","3.13893733650421","119.342034934491","0.977558948011702","2.96916838147487","111.762073150398","0.977559852451956","2.78986015716329","96.0877896404145","0.999588058480834","2.56498954001121","91.5093183894894","0.999588058480834","2.31680178172869","86.7391077721756","0.999588058480834","2.43331195046117","96.9409624953905","0.981364798148319","2.3340119960085","94.0230383489563","0.981365185037158","2.19958313818852","88.0018494217639","0.981365185037158",5.25
"5.375","3.72394816970961","125.357755272466","0.990337000435718","3.57556161976917","120.409500725435","0.990337000435718","3.4095674800663","115.269353296155","0.990337000435718","3.7152685763456","141.074221259037","0.487134070924884","3.5426262989748","133.570822765159","0.487134070924884","3.33773675571567","124.414985165994","0.487134070924884","2.93183845558725","95.163535760778","0.974550599229055","2.76194156954639","89.7906443424124","0.974550599229055","2.57612651020319","83.7849172726335","0.974550599229055","2.62446455418417","99.610282542628","0.995333563896617","2.51587312789126","94.3383484279052","0.995333563896617","2.39012682834006","88.1573100873308","0.995333563896617","2.94583906751984","115.384104922274","0.999998858265898","2.73784825964018","111.492381039636","0.999998858265898","2.50451248649183","107.453647655122","0.999998858265898","3.00602044891783","107.024927610932","0.830471186562573","2.90529723361701","101.716036214211","0.830489655796416","2.78839198494271","95.4810682273324","0.830471186562573","2.88157756997672","105.982279745154","0.997826040798579","2.68318541526693","100.552084201848","0.997826040798579","2.45833930625602","94.4313353270082","0.997826040798579","3.02348487844902","100.639945614808","0.957261647536379","2.86049646365188","94.7683376188656","0.957261647536379","2.67357228069168","87.8550732632603","0.957261647536379","2.9913373038756","111.871523712461","0.926040515612014","2.84197083245212","106.292414464858","0.926040515612014","2.67628515271357","99.9096752526266","0.926040515612014","3.3307264018581","128.688607363666","0.959346024585451","3.19778417725273","122.539819111744","0.959345006483933","3.03051915649822","114.792592306896","0.959346024585451","2.82733465640083","98.9151242968154","0.998401427712998","2.60488585275401","94.1142042422434","0.998401427712998","2.35943316899341","89.098540941169","0.998401427712998","2.41600210135489","99.3569645967453","0.955553257636035","2.32154869053778","96.3445870394941","0.955554020334292","2.19364480080713","90.195494222571","0.955554020334292",5.375
"5.5","3.85460476454994","129.212360037016","0.973768738842563","3.71441357632567","124.123914301761","0.973768738842563","3.55735479186009","118.826708088015","0.973768738842563","3.74312830279593","144.817349561833","0.394851694123961","3.57273552098517","137.143558286144","0.394851694123961","3.37028611290366","127.785271278898","0.394851694123961","3.07831073873425","98.2418464995122","0.944697995343789","2.91388296090378","92.7045273033162","0.944697995343789","2.73375449031406","86.5186717629476","0.944697995343789","2.68075504813403","102.291037590762","0.989457067818474","2.57587237662591","96.9142208045311","0.989457067818474","2.45435826285048","90.6116683501813","0.989457067818474","2.94703863671678","118.331143558991","0.999993386795461","2.73945333317274","114.231834372809","0.999993386795461","2.5060944804221","109.959742135545","0.999993386795461","3.11136978659801","110.13629739753","0.718770551061328","3.01591698969864","104.731953203909","0.718795962854578","2.90513732230182","98.3862055496343","0.718770551061328","2.89562119104611","108.8779009362","0.993578894731051","2.70427927435915","103.256363476207","0.993578894731051","2.48708546959454","96.9184207966027","0.993578894731051","3.13174048190714","103.771686096716","0.915052831432309","2.97466152093412","97.7429991397997","0.915052831432309","2.79436897584979","90.64944223911","0.915052831432309","3.10496619119548","114.976489903656","0.858245737152458","2.96324478599689","109.255659250855","0.858245737152458","2.80575611553165","102.715431368158","0.858245737152458","3.39020877302623","132.078816136692","0.932922647675452","3.2591826313535","125.799001743097","0.932921878843946","3.09422947998031","117.886821786876","0.932922647675452","2.90493219140471","101.82005648822","0.994862787360846","2.68779350824779","96.8019977504912","0.994862787360846","2.44806021713933","91.5466011583083","0.994862787360846","2.51488777188753","101.871852368633","0.909520474025877","2.42455613894227","98.7691431784364","0.909521741430439","2.30229767200973","92.4977918945807","0.909521741430439",5.5
"5.625","3.91491549061592","133.127275527631","0.94002168982444","3.78306563325355","127.906979935014","0.94002168982444","3.63513443829856","122.461842526314","0.94002168982444","3.76288857731688","148.58023813915","0.312978998212933","3.59436616401967","140.737924450163","0.312978998212933","3.3939397289231","131.179211007821","0.312978998212933","3.16511047056966","101.406956970082","0.895003858819686","3.00611710649596","95.7106444098121","0.895003858819686","2.83166183020647","89.3503335931541","0.895003858819686","2.70674814605629","104.997785736818","0.978960947462419","2.60515415425996","99.5193749587911","0.978960947462419","2.48741208654043","93.0990804367217","0.978960947462419","2.97657025286417","121.307713811855","0.999968470316873","2.77397354061473","117.005807913424","0.999968470316873","2.54580063106","112.505542766605","0.999968470316873","3.19343257359553","113.329729971126","0.586673735888974","3.10381997264335","107.835773176553","0.586702188095652","2.99979415889717","101.385999708531","0.586673735888974","2.89768445233987","111.77558538854","0.9838113967448","2.71443740015456","105.970800876361","0.9838113967448","2.50605789471812","99.4244786913208","0.9838113967448","3.16929767547468","106.94098377219","0.851361334047675","3.01903185782764","100.762030997627","0.851361334047675","2.84638001236173","93.4958222514718","0.851361334047675","3.16137790255871","118.137867806215","0.762427564557281","3.02735075125528","112.28301000211","0.762427564557281","2.87811078579524","105.593542153953","0.762427564557281","3.43968420412324","135.518500340815","0.897748332375383","3.31031036183164","129.109312104929","0.897744263546025","3.14738089313574","121.034202680012","0.897748332375383","2.90299400371501","104.723050491935","0.986063110026421","2.69368995947425","99.4956877099655","0.986063110026421","2.46235375283411","94.0089549111424","0.986063110026421","2.58197861505683","104.45383098369","0.839411948769396","2.49632949879487","101.265472677231","0.839413754466595","2.38050103031828","94.878292924899","0.839413754466595",5.625
"5.75","3.90317304752245","137.030448575154","0.882133820471894","3.77924983388854","131.686229768903","0.882133820471894","3.6400442517416","126.101886778055","0.882133820471894","3.76622220786911","152.346460347019","0.243370324611047","3.59900811138764","144.336932561551","0.243370324611047","3.39997661576607","134.579187623587","0.243370324611047","3.15660397114542","104.563560941227","0.822831642343748","3.00200441002703","98.7126488198392","0.822831642343748","2.83210042086125","92.1824340140153","0.822831642343748","2.71673029862875","107.714516035447","0.96226286125137","2.61762652256415","102.137001481355","0.96226286125137","2.50276856370647","95.6018490004282","0.96226286125137","2.98148095154437","124.289194763399","0.999873839422534","2.78170445407807","119.787512367502","0.999873839422534","2.55656640723672","115.062109173841","0.999873839422534","3.17460159483862","116.504331565964","0.450384199952824","3.0901955362013","110.925968712754","0.450409365125863","2.99227282348895","104.37827253202","0.450384199952824","2.87678299783537","114.652368386376","0.964561070591613","2.70110757387048","108.671908450232","0.964561070591613","2.50105482954875","101.92553352087","0.964561070591613","3.15663437960497","110.097618151795","0.766740892492837","3.01251972695132","103.774550724579","0.766740892492837","2.84678680306865","96.3426090545404","0.766740892492837","3.16147275312639","121.299340559342","0.644834168110166","3.03239277593577","115.315402778046","0.644834168110166","2.88843517177863","108.481977325732","0.644834168110166","3.44588579153817","138.964386132353","0.854174185373945","3.31820168781963","132.427513792748","0.854167616661006","3.15737028715632","124.191572967168","0.854174185373945","2.86520752187749","107.588258013813","0.967519962651957","2.6626127735658","102.158300483531","0.967519962651957","2.43852433924805","96.4474792503905","0.967519962651957","2.560447274672","107.014278258362","0.746622452124165","2.47889630766903","103.7443689849","0.746624708120802","2.36871037320415","97.2470032981032","0.746624708120802",5.75
