"Drift.Time..days.","Alt1b_11_H","Column7","Column8","Alt1b_11_M","Column9","Column10","Alt1b_11_L","Column11","Column12","Alt1b_98_H","Column13","Column14","Alt1b_98_M","Column15","Column16","Alt1b_98_L","Column17","Column18","Alt1b_85_H","Column31","Column32","Alt1b_85_M","Column33","Column34","Alt1b_85_L","Column35","Column36","Alt1b_83_H","Column43","Column44","Alt1b_83_M","Column45","Column46","Alt1b_83_L","Column47","Column48","Alt1b_80_H","Column49","Column50","Alt1b_80_M","Column51","Column52","Alt1b_80_L","Column53","Column54","Alt1b_75_H","Column55","Column56","Alt1b_75_M","Column57","Column58","Alt1b_75_L","Column59","Column60","Alt1b_66_H","Column67","Column68","Alt1b_66_M","Column69","Column70","Alt1b_66_L","Column71","Column72","NA."
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained",NA
"4.125","3.59644608738469","104.563291586945","0.999595924020654","3.40227607625474","98.9034129025462","0.999595780530526","3.17187448167265","91.945663472025","0.999595780530526","2.96254585750803","87.5415884672882","1","2.76064320806636","78.5079893778394","1","2.74919829995574","78.4476989815276","1","4.23146245869128","104.718132248654","0.999999999994551","4.14626583037499","101.984391556058","0.999999999994545","4.04856471244153","98.8968365942693","0.999999999994539","3.17735835959818","81.8137290865864","1","3.09494981686684","78.9027214036394","1","2.1888622052566","60.6741069600491","1","2.52096453067978","71.8072688218818","0.999999999998831","2.4161172733499","68.7543078140388","0.999999999998824","2.29808069936654","65.3331975484177","0.999999999998824","3.0420234359876","97.7756131487112","0.999999947527199","3.05238379174962","93.9970292940402","0.999999947619112","2.50270275988632","72.3933114385062","0.999999947541649","2.90925187011234","83.6398650951682","0.99999999999982","2.71970708925465","75.0585386417697","0.99999999999982","2.61973327160512","71.9574373566696","0.99999999999982",4.125
"4.25","3.61411514324796","108.177406730193","0.998151162599078","3.42221236545179","102.325625267998","0.998150601801717","3.19442427607612","95.1400877481011","0.998150601801717","2.97451192348485","90.5161003907731","0.999999999999992","2.76917624954238","81.2771656273818","0.999999999999992","2.73965756819392","81.1873565497215","0.999999999999992","4.23593013202261","108.954062380677","0.999999999744154","4.13852187820009","106.122913434258","0.999999999743933","4.02712517481273","102.923961769082","0.99999999974385","3.14333312572781","84.9570622123142","0.999999999999962","3.03867702618796","81.9413984298274","0.999999999999962","2.20947772930277","62.8835846893519","0.999999999999976","2.64039536460562","74.4476641864875","0.999999999935236","2.50909971039195","71.2634075244307","0.999999999934854","2.36145223796655","67.6946497863842","0.999999999934854","3.05799711020825","100.833610258919","0.999999327353502","3.07662325514413","97.0736525491843","0.999999328995121","2.52858319132056","74.9218946298267","0.999999327682294","2.94992953193921","86.5897946271075","0.999999999988705","2.75381075051675","77.8123493922864","0.999999999988705","2.63219564258848","74.5896329992581","0.999999999988705",4.25
"4.375","3.65674297340069","111.834149703594","0.993518582035728","3.46736869070311","105.792993958701","0.993517035447235","3.24245401698243","98.3825417650836","0.993517035447235","3.01340236609265","93.5295027568657","0.999999999999446","2.80020870775899","84.0773743351407","0.999999999999446","2.73885651447571","83.9262130641972","0.999999999999446","4.26663006509136","113.220692445768","0.99999999255022","4.16008454822077","110.282997982479","0.999999992544567","4.03835457023191","106.962316339314","0.999999992545937","3.28154998388696","88.2386121962012","0.999999999997804","3.14821877569634","85.0896172055238","0.999999999997804","2.28598520266864","65.1695698920205","0.999999999998631","2.79514124954027","77.2428054360277","0.999999997831608","2.63912677255282","73.9025342969835","0.999999997818979","2.4638710170105","70.1585208033947","0.999999997818979","3.11453212786565","103.948142386785","0.999994022782147","3.14227481529246","100.215927364477","0.999994040244863","2.59353093866196","77.5154255684887","0.999994025762333","2.96776091466142","89.5575555417689","0.999999999573513","2.76941438444654","80.581763776733","0.999999999573513","2.62940925276695","77.219042252025","0.999999999573513",4.375
"4.5","3.70777703345123","115.541926737045","0.98185674012049","3.52113692583657","109.314130884538","0.981853727267431","3.29933786306803","101.681879628152","0.981853727267431","3.09462147583739","96.6241242327031","0.999999999975286","2.87060662133759","86.9479809564783","0.999999999975286","2.76697631434175","86.693189378539","0.999999999975286","4.28805779114727","117.508750236916","0.999999857547959","4.17735931695493","114.460357299434","0.999999857452994","4.0509934926144","111.013309831928","0.999999857519524","3.48517693863087","91.7237891348321","0.999999999920659","3.32443372218644","88.4140509277102","0.999999999920659","2.37515432057934","67.5447242125999","0.999999999950156","2.92189767682778","80.1647031128555","0.999999953385859","2.74835420964582","76.6508885066293","0.999999953126928","2.55332910180758","72.7118499052023","0.999999953126928","3.16747405082756","107.115616437613","0.999961387671409","3.20352622915855","103.419453593635","0.999961514496955","2.65473677709999","80.1701623455887","0.999961404870469","3.01852459823255","92.5760801400014","0.999999989657328","2.82193703442742","83.4037008111604","0.999999989657328","2.67036737001183","79.8894096220369","0.999999989657328",4.5
"4.625","3.74379883137685","119.285725568422","0.957980921625809","3.55999611486196","112.8741269994","0.957976149412558","3.34143782133216","105.023317449484","0.957976149412558","3.15441921559166","99.7785434482948","0.999999999284549","2.91940995328366","89.867390909762","0.999999999284549","2.77205777895888","89.4652471574979","0.999999999284549","4.27857886170859","121.787329098624","0.999998123360224","4.16802443366938","118.628381733104","0.999998122262798","4.04182074050412","115.055130572432","0.999998123120291","3.68569400903548","95.4094831438675","0.999999998109518","3.50508830493471","91.9191392326449","0.999999998109518","2.46108777476062","70.0058119873605","0.999999998802543","3.03876561130158","83.2034687241571","0.999999321602514","2.85576168236597","79.5066501889953","0.99999931833703","2.65012327203642","75.3619731772387","0.99999931833703","3.21364619457261","110.329262632185","0.999810841592154","3.25643557982158","106.675889173457","0.999811451261591","2.709060157938","82.8792225035267","0.999810870462992","3.03554594099028","95.6116260809917","0.999999830144669","2.8419343300201","86.2456351411805","0.999999830144669","2.68457099904401","82.5739806210809","0.999999830144669",4.625
"4.75","3.75505355417664","123.040779122599","0.916993198151242","3.57387035271558","116.447997352115","0.916986515850234","3.3583181535735","108.381635603057","0.916986515850234","3.14474829405777","102.923291742353","0.999999985899052","2.90285093306789","92.7702418428299","0.999999985899052","2.72077641918511","92.186023576683","0.999999985899052","4.15915448784787","125.946483586472","0.999982244717188","4.05126427951184","122.679646012615","0.999982235646615","3.92814258615436","118.983273158587","0.99998224544511","3.74526527107356","99.1547484149411","0.999999968907799","3.55428864095239","95.4734278735973","0.999999968907799","2.49337120237877","72.4991831897393","0.999999980100617","3.0735596014185","86.2770283255756","0.999993004974149","2.88832256070067","82.394972749696","0.999992975400726","2.68006698380576","78.0420401610445","0.999992975400726","3.22031896687581","113.549581599061","0.999269555997851","3.26688471894672","109.942773892404","0.99927182252904","2.72258426846169","85.6018067719884","0.999269569675401","3.0011624752863","98.612788556278","0.999998026560714","2.81263010284561","89.0582652440261","0.999998026560714","2.65498876958488","85.2289693906658","0.999998026560714",4.75
"4.875","3.75451437589491","126.795293498494","0.856381525959643","3.57578075934692","120.023778111462","0.856374944746901","3.36305938286406","111.744694985921","0.856374944746901","3.11048787399298","106.033779616346","0.999999803208928","2.86695670073747","95.6371985435674","0.999999803208928","2.66373859599156","94.8497621726745","0.999999803208928","4.0111823317467","129.957665918219","0.999875286591862","3.90716672283831","126.586812735454","0.999875231229248","3.78844036696788","122.771713525555","0.999875308780733","3.68472728534176","102.839475700283","0.999999632689419","3.48922506115055","98.9626529347479","0.999999632689419","2.47376605736083","74.9729492471001","0.99999976192137","3.01969784754626","89.2967261731219","0.999946973215135","2.83702846118168","85.2320012108777","0.999946766912168","2.63152056167917","80.6735607227236","0.999946766912168","3.19844054763344","116.748022146694","0.997702119177684","3.24684650050774","113.189620392911","0.997708914323909","2.70858041246986","88.3103871844582","0.997702162783439","2.94540300240076","101.558191558679","0.999983177429315","2.76369324535274","91.8219584893789","0.999983177429315","2.60959388818916","87.8385632788549","0.999983177429315",4.875
"5","3.75457301721632","130.54986651571","0.77734833637388","3.57819052892536","123.601968640387","0.777341901155582","3.36818714508976","115.112882131011","0.777341901155582","3.06836939281566","109.102149009161","0.999997986993923","2.82643812530052","98.4636366688679","0.999997986993923","2.61350285448772","97.4632650271623","0.999997986993923","3.85792293721681","133.815588855436","0.99933005350661","3.75838097381848","130.345193709272","0.999329796661086","3.64491394999594","126.416627475551","0.99933018578112","3.61133681575112","106.450812516034","0.999996774611763","3.41661715225404","102.379270087002","0.999996774611763","2.4417712791603","77.4147205262604","0.999997878829164","2.95712881765458","92.2538549907764","0.999694753063288","2.77929985595705","88.0113010668347","0.999693589280476","2.57899890002771","83.2525596227514","0.999693589280476","3.17457799540823","119.922600142103","0.993940822210495","3.22404145178383","116.413661844695","0.993958008262874","2.69280289914254","91.0031900836008","0.993941639890321","2.88327584030196","104.441467398981","0.999891415479425","2.70851641371456","94.5304749030934","0.999891415479425","2.55928198084531","90.3978452597002","0.999891415479425",5
"5.125","3.75491284978771","134.304779365498","0.68460899056619","3.58051491925477","127.182483559642","0.68460601572992","3.37280427312833","118.485686404139","0.68460601572992","3.02777171141711","112.129920720578","0.999984434848094","2.79075065553634","101.254387324404","0.999984434848094","2.57679394967687","100.040058976839","0.999984434848094","3.76015522323048","137.575744078666","0.997172123619172","3.66499474409184","134.010188453364","0.997171195646015","3.55640789234055","129.973035367891","0.997172625237031","3.5440950555224","109.994907571556","0.999978270776607","3.35263639057478","105.731906477577","0.999978270776607","2.41039458758769","79.8251151138481","0.999985483841761","2.90533418363677","95.1591891744132","0.99862680133091","2.73277316389796","90.7440742307327","0.998621869497521","2.53821505225411","85.7907746750055","0.998621869497521","3.16186788989858","123.084468032001","0.986270889015612","3.21208489168824","119.625746736383","0.986305866669898","2.68720023508837","93.6903903186891","0.986272472784817","2.82346635794111","107.264933756922","0.999454085287923","2.65526143616864","97.1857363392621","0.999454085287923","2.51105206076097","92.9088973204612","0.999454085287923",5.125
"5.25","3.76152930502233","138.06630867052","0.585002911517239","3.58889390760195","130.771377467244","0.585009111550285","3.3832247036515","121.868911107791","0.585009111550285","3.01071616948587","115.140636890064","0.999906507145145","2.77972811493156","104.034115439336","0.999906507145145","2.56890401389491","102.608962990734","0.999906507145145","3.85764124985994","141.433385328526","0.990384374280252","3.76644914576016","137.776637599124","0.990381701606724","3.66236679353836","133.63540216143","0.990386221858258","3.62798816947296","113.622895741029","0.999884389114839","3.44175539557408","109.173661873151","0.999884389114839","2.45222758483111","82.2773426986792","0.999921523906883","2.95502859118923","98.1142177656024","0.995045024623446","2.78750601551358","93.5315802462463","0.995027685467345","2.59844307170259","88.3892177467081","0.995027685467345","3.20717070781085","126.291638739812","0.972662085365967","3.25972825590566","122.885474992289","0.972723025577782","2.73870950091158","96.4290998196007","0.972663797355043","2.80732814211687","110.072261899039","0.997809792094427","2.64473297755632","99.8304693168184","0.997809792094427","2.50488632071077","95.413783641172","0.997809792094427",5.25
"5.375","3.77778762393513","141.844096294455","0.485801223226644","3.60678441953769","134.378161886782","0.485815825449013","3.40299690539349","125.271908013184","0.485815825449013","3.05292345378065","118.193560343845","0.999553300233746","2.82819188019869","106.862307319534","0.999553300233746","2.62212568392841","105.231088674662","0.999553300233746","4.18565615391865","145.619041482445","0.973065417564692","4.09897741660733","141.875615015731","0.973059152837316","3.99992042910172","137.635322590531","0.973070558740814","3.80906462426026","117.43196036529","0.999504847221021","3.63047653255628","112.804138405707","0.999504847221021","2.51532782146823","84.7926705201475","0.999657963318365","3.02960302369901","101.143820789301","0.985331326681412","2.86692545626672","96.398505702513","0.985283892648589","2.683120750044","91.0723384967521","0.985283892648589","3.26494621719186","129.556584957004","0.951226800185763","3.32042893782803","126.205903930117","0.951317873224921","2.8052096397814","99.2343094593821","0.95122517737248","2.81182543493998","112.884087333979","0.992834537011711","2.65586908145546","102.486338398274","0.992834537011711","2.52125607138092","97.9350397125529","0.992834537011711",5.375
"5.5","3.7992231681797","145.643319462635","0.39308264542088","3.62974009879521","138.007901985577","0.39310178572626","3.42769114037683","128.699599153561","0.39310178572626","3.13376986700544","121.32733021085","0.998265581378841","2.91540842586302","109.777715745397","0.998265581378841","2.71474281483395","107.945831489496","0.998265581378841","4.82266028083601","150.441701763281","0.936679984689827","4.74158676910337","146.617201784835","0.936667835359401","4.64880128811102","142.284123878642","0.93669055125533","3.9038317769222","121.335792142212","0.998256840096848","3.73366801580174","116.537806421509","0.998256840096848","2.54868973842198","87.3413602585694","0.998773090477167","3.12319874726045","104.267019536562","0.963612383007488","2.96531556677131","99.3638212692843","0.963503305872589","2.78670885832406","93.8590473550761","0.963503305872589","3.31047243221272","132.867057389217","0.92069812014038","3.36844338078493","129.574347310902","0.920826367521126","2.860399816637","102.094709276019","0.920694563673668","2.81883381325687","115.702921147236","0.980466826232746","2.66868013344506","105.155018531719","0.980466826232746","2.53859563691793","100.473635349471","0.980466826232746",5.5
"5.625","3.81977736494144","149.463096827576","0.310735812766688","3.65164197125564","141.659543956833","0.310755354556959","3.45112022591054","132.150719379472","0.310755354556959","3.15695171817579","124.484281929026","0.99441891553114","2.94672745634638","112.724443201744","0.99441891553114","2.75317319104301","110.699004680539","0.99441891553114","5.55700310202917","155.99870486531","0.872767489883602","5.48381846751178","152.101020252347","0.872747729047274","5.39967351213848","147.683797390781","0.872787466350877","3.88763955340616","125.223431695618","0.994854434385284","3.72566722086274","120.263473642372","0.994854434385284","2.55100520682448","89.8923654653939","0.996304197979942","3.19308433237061","107.460103868933","0.922836103039402","3.04030822677071","102.404129496055","0.922635420426092","2.86729798444081","96.7263453395169","0.922635420426092","3.33900415431321","136.20606154353","0.880785112617076","3.39848114796908","132.972828458871","0.880954263709219","2.89655380892554","104.991263084945","0.880782010797579","2.88126315937265","118.584184306608","0.954726748777904","2.7371807356746","107.892199267394","0.954726748777904","2.6118296913311","103.085465040802","0.954726748777904",5.625
"5.75","3.82633086141181","153.289427688988","0.240720006456901","3.65967758246536","145.319221539298","0.240740917780137","3.46080030231526","135.611519681787","0.240740917780137","3.12851774879719","127.612799677823","0.984840924289142","2.92664194468077","115.651085146425","0.984840924289142","2.7404149001128","113.439419580652","0.984840924289142","5.74779037599257","161.746495241302","0.777555467851049","5.68073399125122","157.781754243598","0.777528115244835","5.60337081641853","153.287168207199","0.777592413521967","3.81043633750752","129.033868033125","0.986993046223754","3.65577354159685","123.919247183968","0.986993046223754","2.53358801060841","92.4259534760023","0.990463544844652","3.21227257056111","110.672376439494","0.857406878517883","3.06405537375876","105.468184869814","0.857088927533563","2.8960858384653","99.6224311779822","0.857088927533563","3.34640130988628","139.552462853416","0.832239107992682","3.40618912212489","136.379017580996","0.832446165802075","2.90899819858535","107.90026128353","0.832237512481161","2.89027272741119","121.474457034019","0.909102471150811","2.75218712609106","110.644386393485","0.909102471150811","2.63142264990832","105.71688769071","0.909102471150811",5.75
"5.875","3.81747620440649","157.106903893395","0.183283727704619","3.65241701777773","148.971638557076","0.183305907327634","3.45528007097709","139.066799752764","0.183305907327634","3.07376602975077","130.686565707574","0.9646546382502","2.88169889063269","118.532784037057","0.9646546382502","2.70411188753988","116.143531468192","0.9646546382502","5.56334924251861","167.309844483821","0.655734489309206","5.50035423536558","163.282108478963","0.65570182017352","5.42728788052934","158.714456087729","0.65578356165544","3.72160879792725","132.755476831053","0.971349476428554","3.57451413141432","127.493761315383","0.971349476428554","2.51215133200737","94.9381048080097","0.978550451069286","3.16490918820468","113.837285627698","0.766267678066827","3.02216663183092","108.490351501645","0.765834902154098","2.86023854272649","102.482669720709","0.765834902154098","3.33073685498632","142.883199708403","0.776686844360579","3.39010889036709","139.769126471363","0.776918818218596","2.89913183406221","110.799393117592","0.776681593629065","2.85262144667049","124.32707848069","0.839238684266066","2.72184488446572","113.36623127795","0.839238684266066","2.60661811820021","108.32350580891","0.839238684266066",5.875
"6","3.80632577731827","160.913229670713","0.137561355092753","3.64263150240094","152.614270059477","0.137582405709575","3.44693524425406","142.513734997018","0.137582405709575","3.02790957460877","133.714475282183","0.928133068261907","2.84337872994348","121.376162767001","0.928133068261907","2.67244062447917","118.815972092671","0.928133068261907","5.41423522226188","172.724079706083","0.520261380882364","5.35537446022296","168.637482939186","0.520227269487329","5.28653237622651","164.000988463955","0.520315105615229","3.64478790319831","136.400264734251","0.944153697285652","3.50424238800616","130.998003703389","0.944153697285652","2.49081539839928","97.4289202064089","0.957300599664103","3.11913503236363","116.956420660062","0.654511036565103","2.98181674370586","111.472168245351","0.653984284128215","2.82584825320788","105.308517973917","0.653984284128215","3.3115859676954","146.194785676098","0.716276114589117","3.37049686593693","143.1396233373","0.716519985964245","2.88624337789802","113.68563649549","0.716261303578998","2.82322143410698","127.150299914797","0.745541302785486","2.6998505087705","116.066081786721","0.745541302785486","2.5900665224517","110.913572331362","0.745541302785486",6
"6.125","3.79793158043773","164.711161251151","0.10202623945492","3.63550575683343","156.24977581631","0.102045144894692","3.44107856017697","145.954813557195","0.102045144894692","2.98779518851224","136.702270470695","0.870654247400259","2.8112906793648","124.187453446366","0.870654247400259","2.64743873270206","121.463410825373","0.870654247400259","5.3259195147373","178.04999922082","0.387765612862344","5.27092075498852","173.908403694175","0.38773408225263","5.20583077056831","169.206819234523","0.387810114447269","3.6085579606948","140.008822694946","0.902301724022654","3.47265727862196","134.470660982011","0.902301724022654","2.47835018416601","99.907270390575","0.923651576118881","3.09209948468242","120.048520144744","0.532345814957262","2.96020579658803","114.432374041939","0.531797255059179","2.81027980515531","108.118797779072","0.531797255059179","3.29845790083583","149.493243576934","0.653300618861498","3.35698041236264","146.496603749663","0.653546346995049","2.8782458877516","116.563882383242","0.653276515702675","2.80771864023911","129.958018555036","0.634135893228139","2.69116898825643","118.757250774977","0.634135893228139","2.58619779465095","113.499770126013","0.634135893228139",6.125
"6.25","3.79847935100485","168.509640602156","0.0749385012948657","3.63752246637244","159.887298282683","0.0749565640540157","3.4445356773164","149.399349234512","0.0749565640540157","3.02170033024546","139.72397080094","0.7909553444415","2.85349589217711","127.040949338543","0.7909553444415","2.69696786803892","124.160378693412","0.7909553444415","5.37069585421047","183.420695075031","0.272212541455303","5.31933550173038","179.227739195905","0.272186440086612","5.25753524920471","174.464354483728","0.27225393448337","3.76144870059965","143.770271395545","0.844301047789328","3.63074093937182","138.101401921383","0.844301047789328","2.54580506968488","102.45307546026","0.875627104422018","3.12101300463385","123.169533149378","0.411797525431734","2.99479729151443","117.427171333453","0.411272313246602","2.85112720589327","110.969924984965","0.411272313246602","3.32551433125972","152.818757908194","0.58990536470467","3.38505171720662","149.881655466869","0.590152611449784","2.90985053326472","119.473732916507","0.589881328090753","2.8020303315993","132.760048886635","0.515285405128567","2.6914726030735","121.448723378051","0.515285405128567","2.59057736372046","116.090347489734","0.515285405128567",6.25
"6.375","3.8112523665325","172.320892968688","0.0546641901392364","3.65208481490712","163.53938309759","0.0546797446275673","3.46082526389422","152.860174498406","0.0546797446275673","3.1262962889702","142.850267089911","0.69233859618437","2.96454434679739","130.00549368534","0.69233859618437","2.81370021411828","126.97407890753","0.69233859618437","5.56341756872492","188.984112643756","0.181323242757088","5.51584787065412","184.743587066559","0.181303597019445","5.45726125361168","179.92161573734","0.181351442362189","4.0148105715954","147.785081967141","0.771536020266074","3.88942825654836","141.990830177931","0.771536020266074","2.63811585850389","105.091191318764","0.813465815898341","3.13183003413185","126.30136318351","0.303313822970005","3.01035063004863","120.437521963502","0.302872591730119","2.87191133048915","113.841836315454","0.302872591730119","3.36857781459932","156.187335722793","0.528020650495108","3.42972996049456","153.311385427364","0.528261846075788","2.95737003808986","122.431102954596","0.527998432176875","2.79839197376231","135.558440860398","0.400251990110741","2.69321156365456","124.141934941705","0.400251990110741","2.59594554715545","118.686293036889","0.400251990110741",6.375
"6.5","3.82957601928849","176.150468987976","0.0396942755985203","3.67232589602404","167.211708993614","0.0397069109627412","3.48285922659793","156.343033725004","0.0397069109627412","3.25799487014261","146.108261960053","0.58220039851433","3.10029555258152","133.105789237922","0.58220039851433","2.95301526006766","129.927094167598","0.58220039851433","5.9323123850046","194.91642502876","0.115989979254682","5.89068029578521","190.634267362345","0.115976341962984","5.83758541498348","185.759201152323","0.116009397946013","4.23751151292589","152.022593480067","0.687736469277601","4.11700843360597","146.107838611537","0.687736469277601","2.71407284849586","107.80526416726","0.739646715169996","3.18932588204619","129.490689065556","0.213341655103145","3.07233614196223","123.509858105464","0.212987616844614","2.93887081298345","116.780707128438","0.212987616844614","3.41353554244974","159.600871265243","0.469122663489273","3.47637275412532","156.787758181489","0.469348074587244","3.00644812976101","125.437551084357","0.469098672773075","2.79240085149177","138.350841711889","0.298254759419004","2.69257061332977","126.834505555035","0.298254759419004","2.59908549994469","121.285378536834","0.298254759419004",6.5
"6.625","3.84292498081955","179.993393968796","0.0287499231052221","3.68746387003687","170.899172863651","0.0287597372696317","3.4995542945722","159.842588019576","0.0287597372696317","3.32744959752719","149.435711557581","0.470019699826717","3.17350729880802","136.27929653673","0.470019699826717","3.02947863658975","132.956572804188","0.470019699826717","6.24984109361049","201.166266122371","0.0725242463354645","6.21387596380914","196.848143326154","0.0725154199954265","6.16574605497363","191.924947207297","0.0725272090309092","4.40935584338167","156.431949323448","0.598337983669487","4.29314300947555","150.400981621013","0.598337983669487","2.77717342096376","110.582437588223","0.658274862010432","3.18935238121502","132.680041446771","0.143961254408878","3.07773832552995","126.587596430994","0.14370580605251","2.95024854042973","119.730955668868","0.14370580605251","3.45115997031375","163.052031235556","0.41423055382041","3.51533625070755","160.303094432197","0.414432247809025","3.0476155717419","128.485166656099","0.414200581533995","2.80316341120106","141.15400512309","0.214550651929831","2.70834324735774","129.542848802393","0.214550651929831","2.61855479053219","123.903933327366","0.214550651929831",6.625
"6.75","3.8449145105751","183.838308479371","0.02080134632968","3.69096197010223","174.590134833753","0.0208090312836647","3.50420220705256","163.346790226628","0.0208090312836647","3.31262426996897","152.748335827549","0.364799597610149","3.16339558715967","139.442692123889","0.364799597610149","3.02350716680633","135.980079970994","0.364799597610149","6.26625897242801","207.432525094799","0.0452579952833756","6.2346524398885","203.082795766042","0.0452525665045119","6.18961521928991","198.114562426587","0.0452567143677679","4.43234096747815","160.864290290927","0.50872312601169","4.31930667105101","154.720288292064","0.50872312601169","2.7938369904683","113.376274578692","0.573966558418905","3.17899974420966","135.859041190981","0.0937416703072719","3.07112208921603","129.65871852021","0.0935635746478531","2.94777172509694","122.678727393964","0.0935635746478531","3.45678643920447","166.508817674761","0.363913670060264","3.52116512523043","163.824259557427","0.364088417646584","3.05694880306559","131.542115459165","0.363878964113995","2.80603398233884","143.960039105429","0.150338632856188","2.71499616102982","132.257844963423","0.150338632856188","2.62801997204145","126.531953299407","0.150338632856188",6.75
"6.875","3.83896152122642","187.677270000598","0.0150564984720108","3.68645008191339","178.276584915666","0.0150627701834348","3.50067823796566","166.847468464594","0.0150627701834348","3.28504091564758","156.033376743197","0.272991506689939","3.1386183868257","142.581310510715","0.272991506689939","3.00120509896295","138.981285069957","0.272991506689939","6.14352028456051","213.576045379359","0.0288722698841584","6.11524940604127","209.198045172084","0.0288690397164975","6.07174443323739","204.186306859824","0.0288698247638969","4.35330609539303","165.21759638632","0.423780622221507","4.24389993624877","158.964188228312","0.423780622221507","2.76871066898658","116.144985247678","0.491180754005001","3.15720721174869","139.01624840273","0.0593369149670409","3.05164753833665","132.710366058546","0.0592215862455025","2.93090411919151","125.609631513156","0.0592215862455025","3.44219285547789","169.951010530239","0.318424329148361","3.50611422578634","167.330373783214","0.318579146383759","3.0463340492945","134.588449508459","0.318392256850989","2.79309395590227","146.753133061331","0.103943563327985","2.70541183234778","134.96325679577","0.103943563327985","2.62102646707745","129.152979766485","0.103943563327985",6.875
"7","3.83187373515503","191.509143735753","0.0109188937024171","3.68092730639169","181.957512222058","0.0109236707514077","3.49619504330246","170.343663507897","0.0109236707514077","3.2597083013839","159.293085044581","0.197799034403329","3.11580615773444","145.697116668449","0.197799034403329","2.98065329054286","141.9619383605","0.197799034403329","6.01557232809196","219.591617707451","0.0192646573276305","5.99062668884939","215.188671860933","0.0192627556152454","5.94831325656395","210.134620116388","0.0192645335134335","4.28486019684051","169.50245658316","0.346998572601702","4.17842323888799","163.1426114672","0.346998572601702","2.74370609576297","118.888691343441","0.413649979865758","3.13381017370659","142.150058576436","0.0368573712308713","3.03003152659331","135.74039758514","0.0367846746587937","2.91126934707624","128.520900860232","0.0367846746587937","3.42725420326632","173.378264733505","0.277769821679446","3.49064101099061","170.821014794204","0.277908177969567","3.03491659070687","137.623366099166","0.277742398850308","2.77951336832486","149.532646429656","0.0719845444068422","2.69464795726488","137.657904753035","0.0719845444068422","2.61247581878583","131.765455585271","0.0719845444068422",7
"7.125","3.82618696777444","195.335330703527","0.00793686490853295","3.6767749926222","185.63428721468","0.00794030155679379","3.4929727639911","173.836636271888","0.00794030155679379","3.242238085102","162.535323129683","0.139577868937571","3.100217344266","148.797334012715","0.139577868937571","2.96678965062476","144.928728011125","0.139577868937571","5.91966695029066","225.511284657742","0.0136457365173123","5.89800938533788","221.086681246271","0.0136445966505577","5.85655213457175","215.99117225096","0.0136441436534884","4.22913049282139","173.731587075982","0.280345212803779","4.12528305286207","167.267894520062","0.280345212803779","2.72313577323353","121.611827116675","0.343869248000236","3.11939111272055","145.269449689157","0.0227390788414582","3.01734006738792","138.757737652528","0.0226971001197934","2.90055357913079","131.421454439363","0.0226971001197934","3.41826844774938","176.796533181254","0.241799520243619","3.48128634166045","174.302301135865","0.241917079661998","3.02904467091921","140.652410770085","0.241773246340522","2.76603849838651","152.298684928043","0.0507023687828897","2.68347663122619","140.341381384261","0.0507023687828897","2.60311788821879","134.368573473489","0.0507023687828897",7.125
"7.25","3.8276419250557","199.162972628583","0.00578274723123102","3.67986871042709","189.314155925107","0.00578557199926196","3.49704748046341","177.333683752351","0.00578557199926196","3.25963043703673","165.79495356672","0.0966522857497656","3.11929478250869","151.916628795224","0.0966522857497656","2.98745035066148","147.916178361786","0.0966522857497656","5.94203902949177","231.453323687234","0.0102490914351782","5.92377454613595","227.010455792407","0.0102483806581386","5.88297294731339","221.874145198273","0.0102484067606909","4.24977305372488","177.981360129706","0.224175509821715","4.14837368900803","171.41626820907","0.224175509821715","2.73756051149013","124.349387628165","0.282969392211759","3.16208665353831","148.431536342695","0.014137207648662","3.06200768339068","141.819745335918","0.0141130141571431","2.94746002884198","134.368914468205","0.0141130141571431","3.44290036405052","180.239433545305","0.210212289793531","3.5068207311878","177.809121867052","0.210310436555972","3.05708541735635","143.709496187442","0.210186048990847","2.75896271816691","155.05764764621","0.0368131833463622","2.67833166060428","143.019713044866","0.0368131833463622","2.59948034442138","136.968053817911","0.0368131833463622",7.25
