"Drift.Time..days.","Alt1_12_H","NA.","NA..1","Alt1_12_M","NA..2","NA..3","Alt1_12_L","NA..4","NA..5","Alt1_11_H","NA..6","NA..7","Alt1_11_M","NA..8","NA..9","Alt1_11_L","NA..10","NA..11","Alt1_98_H","NA..12","NA..13","Alt1_98_M","NA..14","NA..15","Alt1_98_L","NA..16","NA..17","Alt1_85_H","NA..18","NA..19","Alt1_85_M","NA..20","NA..21","Alt1_85_L","NA..22","NA..23","Alt1_84_H","NA..24","NA..25","Alt1_84_M","NA..26","NA..27","Alt1_84_L","NA..28","NA..29","Alt1_83_H","NA..30","NA..31","Alt1_83_M","NA..32","NA..33","Alt1_83_L","NA..34","NA..35","Alt1_80_H","NA..36","NA..37","Alt1_80_M","NA..38","NA..39","Alt1_80_L","NA..40","NA..41","Alt1_75_H","NA..42","NA..43","Alt1_75_M","NA..44","NA..45","Alt1_75_L","NA..46","NA..47","Alt1_68_H","NA..48","NA..49","Alt1_68_M","NA..50","NA..51","Alt1_68_L","NA..52","NA..53"
NA,"ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained","ITU","CTU","% Retained"
3.25,"3.16088015815323","64.925575469286","1","3.08033620884408","62.2994818059962","1","2.99947402528822","59.6766023470546","1","3.2735141019588","73.7850865117277","0.999999999999999","3.08270546398205","69.7279645768197","0.999999999999999","2.85888352881965","64.6972842999337","0.999999999999999","2.40659788152824","52.6477485477158","1","2.31593229311972","49.8497945637388","1","2.21242870560585","46.6782444141983","1","2.58311999116415","61.4484166916858","1","2.49035838356427","58.3572395137142","1","2.37701945608728","54.6080104377662","1","2.5439741694062","56.1240760036588","1","2.45754413295921","53.3352495894003","1","2.35977234667291","50.1987537830927","1","2.66903226477605","60.1221560851558","1","2.58738075347583","57.3508203542821","1","2.49215421984255","54.1392602213567","1","2.83212146214984","64.9820032372126","1","2.77805759132009","63.234594221195","1","2.61417425461133","57.8716773383207","1","3.3956218642127","76.330200513084","1","3.28760637936455","73.0382892876595","1","3.14957413510059","68.8489772586756","1","2.39717270693708","56.2691361186535","1","2.31156027753442","53.4462482989985","1","2.21463597203042","50.2730378309828","1"
3.375,"3.20417680741222","68.1297522766982","1","3.12603557147645","65.4255173774727","1","3.04755291566133","62.724155262716","1","3.28367419487854","77.0687607066063","0.999999999999602","3.08681881215964","72.8147833889794","0.999999999999602","2.85708958517206","67.5543738851058","0.999999999999602","2.44628276382573","55.0940313115415","1","2.35683860250085","52.2066331662397","1","2.25470299467876","48.9329474088771","1","2.5616813995841","64.0100980912699","1","2.47128455697325","60.8285240706874","1","2.36078306449403","56.9687935022602","1","2.54895951362218","58.673035517281","1","2.46459782460209","55.7998474140024","1","2.36912183564596","52.5678756187386","1","2.70728288417515","62.8294389693309","1","2.62778474189162","59.9786050961738","1","2.53504120665466","56.6743014280114","1","2.84109739586566","67.8231006330782","1","2.78876275050615","66.0233569717011","1","2.63022365912805","60.5019009974487","1","3.41313512494522","79.7433356380293","1","3.29523251784793","76.3335218055074","1","3.14586710870457","71.9948443673802","1","2.40761957823839","58.6767556968919","1","2.32328352926609","55.7695318282645","1","2.22777753321795","52.5008153642008","1"
3.5,"3.29938863473231","71.4291409114305","1","3.22384800148106","68.6493653789537","1","3.14791296173382","65.8720682244498","1","3.33826148229083","80.4070221888971","0.999999999941611","3.14182684447336","75.9566102334527","0.999999999941611","2.9128301936897","70.4672040787955","0.999999999941611","2.54779602342024","57.6418273349618","1","2.45990490942245","54.6665380756621","1","2.35953340416611","51.2924808130432","1","2.58309269224283","66.5931907835128","1","2.49418412372222","63.3227081944096","1","2.38559493977827","59.3543884420385","1","2.58221270350832","61.2552482207893","1","2.5003106329916","58.300158046994","1","2.40757112980674","54.9754467485454","1","2.78265209750154","65.6120910668324","1","2.70533808518507","62.6839431813588","1","2.61511759234974","59.2894190203611","1","2.89218521726882","70.715285850347","1","2.841326188409","68.8646831601101","1","2.68739694353811","63.1892979409868","1","3.44855627569481","83.1918919137241","1","3.30979234342537","79.6433141489328","1","3.13629209697112","75.1311364643513","1","2.48578260281338","61.1625382997053","1","2.40267110893396","58.1722029371985","1","2.30852972565338","54.8093450898541","1"
3.625,"3.41077921133296","74.8399201227635","1","3.33796318175326","71.987328560707","1","3.26471539330628","69.136783617756","1","3.41403355261667","83.8210557415138","0.999999996247276","3.21926739072772","79.1758776241805","0.999999996247276","2.99218700451796","73.4593910833134","0.999999996247276","2.66676097339009","60.3085883083519","1","2.58062529211035","57.2471633677725","1","2.48219940042814","53.7746802134713","1","2.60864087653637","69.2018316600491","1","2.51841008845594","65.8411182828656","1","2.40865951216204","61.7630479542005","1","2.61866778821624","63.8739160090055","1","2.53866171869321","60.8388197656872","1","2.44801679039987","57.4234635389453","1","2.8730951618124","68.4851862286448","1","2.79763556611048","65.4815787474693","1","2.709568479675","61.9989875000361","1","2.92625406627568","73.6415399166227","1","2.87739480039278","71.7420779605029","1","2.7294310434124","65.9187289843992","1","3.49288006456125","86.6847719782853","1","3.3309982779211","82.9743124268539","1","3.13066299242556","78.2617994567769","1","2.58582287755794","63.7483611772632","1","2.50435052953236","60.6765534667309","1","2.41206036186469","57.2214054517188","1"
3.75,"3.47750657443032","78.3174266971938","1","3.40847241783812","75.3958009785451","1","3.33885085101733","72.4756344687734","1","3.47613859502391","87.2971943365377","0.999999878235553","3.28571980570108","82.4615974298816","0.999999878235553","3.06348612942692","76.5228772127403","0.999999878235553","2.75131096850086","63.0598992768527","1","2.66726057505504","59.9144239428275","1","2.57117661356425","56.3458568270356","1","2.64248788103236","71.8443195410815","1","2.53639454432976","68.3775128271953","1","2.40986765156999","64.1729156057705","1","2.63411243772228","66.5080284467278","1","2.55407013866275","63.3928899043499","1","2.46330788086508","59.8867714198103","1","2.94858052402381","71.4337667526686","1","2.8746620370933","68.3562407845626","1","2.78849150975974","64.7874790097959","1","2.89094175974857","76.5324816763713","1","2.84600917239618","74.5880871328991","1","2.70212323347227","68.6208522178715","1","3.5396672970904","90.2244392753757","0.999999999999982","3.36046374673938","86.3347761735933","0.999999999999982","3.14009835565075","81.4018978124276","0.999999999999982","2.65146707911629","66.3998282563795","1","2.57280091698532","63.2493543837162","1","2.48360312171215","59.705008573431","1"
3.875,"3.47750657443032","81.7949332716241","1","3.40847241783812","78.8042733963832","1","3.33885085101733","75.8144853197907","1","3.47613859502391","90.7733329315616","0.999997771901394","3.28571980570108","85.7473172355826","0.999997771901394","3.06348612942692","79.5863633421673","0.999997771901394","2.75131096850086","65.8112102453536","1","2.66726057505504","62.5816845178825","1","2.57117661356425","58.9170334405998","1","2.64248788103236","74.4868074221138","0.999999999999992","2.53639454432976","70.9139073715251","0.999999999999992","2.40986765156999","66.5827832573405","0.999999999999992","2.63411243772228","69.1421408844501","1","2.55407013866275","65.9469600430127","1","2.46330788086508","62.3500793006754","1","2.94858052402381","74.3823472766925","1","2.8746620370933","71.2309028216559","1","2.78849150975974","67.5759705195556","1","2.89094175974857","79.4234234361199","1","2.84600917239618","77.4340963052953","1","2.70212323347227","71.3229754513438","1","3.5396672970904","93.7641065724661","0.999999999997977","3.36046374673938","89.6952399203326","0.999999999997977","3.14009835565075","84.5419961680784","0.999999999997977","2.65146707911629","69.0512953354958","1","2.57280091698532","65.8221553007015","1","2.48360312171215","62.1886116951431","1"
4,"3.46619888977734","85.2611321614014","1","3.39520676611427","82.1994801624975","1","3.32320710824378","79.1376924280345","1","3.47241080763065","94.2457437391922","0.999974860062315","3.28436632348543","89.0316835590681","0.999974860062315","3.06475338727827","82.6511167294455","0.999974860062315","2.74273815505253","68.5539484004061","1","2.65604156292486","65.2377260808074","1","2.55703899201499","61.4740724326148","1","2.62266309221448","77.1094705143283","0.999999999998621","2.50640542788139","73.4203127994065","0.999999999998621","2.3689975745304","68.9517808318709","0.999999999998621","2.63313140157396","71.775272286024","1","2.54587859062879","68.4928386336415","1","2.44686910739109","64.7969484080665","1","2.91804296425899","77.3003902409514","1","2.83985652294616","74.0707593446021","1","2.74904199031058","70.3250125098662","1","2.85676668300174","82.2801901191216","1","2.81399241744553","80.2480887227408","1","2.65718957448015","73.9801650258239","1","3.51936447070171","97.2834710431678","0.999999999884054","3.34180428039332","93.037044200726","0.999999999884054","3.12346129180108","87.6654574598794","0.999999999884054","2.6410105016695","71.6923058371653","1","2.56257554630598","68.3847308470075","1","2.47361786873988","64.662229563883","1"
4.125,"3.44673679657938","88.7078689579808","1","3.36691937659501","85.5663995390925","1","3.28488980723211","82.4225822352666","1","3.46705235784591","97.7127960970382","0.999811657310573","3.28136679593339","92.3130503550015","0.999811657310573","3.06432178020194","85.7154385096475","0.999811657310573","2.73985371975823","71.2938021201643","1","2.64378582207551","67.8815119028829","1","2.53439346177272","64.0084658943876","1","2.59741265646425","79.7068831707926","0.999999999886702","2.47462500304966","75.8949378024561","0.999999999886702","2.33028144674172","71.2820622786126","0.999999999886702","2.64142228980263","74.4166945758267","0.999999999999998","2.53724176749155","71.030080401133","0.999999999999998","2.41911814725129","67.2160665553178","0.999999999999998","2.89056553714501","80.1909557780965","0.999999999999999","2.80067749173821","76.8714368363403","0.999999999999999","2.6969995646578","73.022012074524","0.999999999999999","2.82797883410546","85.1081689532271","0.999999999999976","2.78854520843872","83.0366339311795","0.999999999999976","2.59990970002173","76.5800747258456","0.999999999999976","3.50312118731332","100.786592230481","0.999999996242895","3.32892857201859","96.3659727727446","0.999999996242895","3.11460094110225","90.7800584009817","0.999999996242895","2.63079664899852","74.3231024861638","1","2.55005328106873","70.9347841280762","1","2.45830933219595","67.120538896079","1"
4.25,"3.42398896452637","92.1318579225072","0.999999999999968","3.32662757271988","88.8930271118124","0.999999999999968","3.22468129539085","85.6472635306574","0.999999999999968","3.46204582632393","101.174841923362","0.999003027948859","3.27846828002363","95.5915186350251","0.999003027948859","3.06369774904104","88.7791362586885","0.999003027948859","2.74966324202272","74.0434653621871","0.999999999999946","2.63424847455531","70.5157603774382","0.999999999999946","2.50355746063298","66.5120233550205","0.999999999999946","2.56208792558662","82.2689710963792","0.999999994946462","2.43765846755219","78.3325962700083","0.999999994946462","2.29171108374888","73.5737733623615","0.999999994946462","2.66867616554707","77.0853707413738","0.999999999999813","2.53705233523403","73.5671327363671","0.999999999999813","2.38828710111753","69.6043536564353","0.999999999999813","2.87350109165731","83.0644568697538","0.999999999999941","2.76313340665655","79.6345702429968","0.999999999999941","2.63691907190542","75.6589311464294","0.999999999999941","2.81096335817149","87.9191323113986","0.999999999997739","2.77649541208027","85.8131293432598","0.999999999997739","2.53626773855849","79.1163424644041","0.999999999997739","3.49331948595052","104.279911716432","0.999999925474881","3.32289460543293","99.6888673781775","0.999999925474881","3.11303187081262","93.8930902717943","0.999999925474881","2.626730137635","76.9498326237988","0.999999999999996","2.5378054714735","73.4725895995497","0.999999999999996","2.43673715602662","69.5572760521056","0.999999999999996"
4.375,"3.40398205949017","95.5358399819974","0.999999999997317","3.28365220168547","92.1766793134979","0.999999999997317","3.15534114544773","88.8026046761051","0.999999999997317","3.47671116186188","104.651553085224","0.996066402794026","3.29564622755246","98.8871648625775","0.996066402794026","3.08359460791356","91.8627308666021","0.996066402794026","2.81144265342504","76.8549080156121","0.999999999996273","2.6677515832947","73.1835119607329","0.999999999996273","2.50567052172781","69.0176938767483","0.999999999996273","2.59395083933926","84.8629219357185","0.999999866905354","2.47186232297211","80.8044585929804","0.999999866905354","2.32874285216411","75.9025162145256","0.999999866905354","2.71011227995546","79.7954830213292","0.999999999988602","2.5466266994303","76.1137594357974","0.999999999988602","2.3622133974027","71.966567053838","0.999999999988602","2.92284438698125","85.987301256735","0.999999999996758","2.78653140423474","82.4211016472316","0.999999999996758","2.63167766370419","78.2906088101336","0.999999999996758","2.85778150103012","90.7769138124287","0.999999999878954","2.82948485300627","88.6426141962661","0.999999999878954","2.52955206522366","81.6458945296278","0.999999999878954","3.53218047287897","107.812092189311","0.999999033094072","3.36466090249578","103.053528280673","0.999999033094072","3.15823118871559","97.0513214605099","0.999999033094072","2.6368024432326","79.5866350670314","0.99999999999963","2.53124837781205","76.0038379773618","0.99999999999963","2.41125482093196","71.9685308730375","0.99999999999963"
4.5,"3.42195147982938","98.9577914618267","0.999999999869485","3.2810719992128","95.4577513127107","0.999999999869485","3.12872649450658","91.9313311706117","0.999999999869485","3.51987430099084","108.171427386215","0.987880115227689","3.34152904573695","102.228693908314","0.987880115227689","3.13243425334919","94.9951651199513","0.987880115227689","2.93455784114435","79.7894658567565","0.999999999844358","2.76076470866274","75.9442766693957","0.999999999844358","2.56509188221473","71.5827857589631","0.999999999844358","2.63347032911685","87.4963922648353","0.999997786156708","2.51572699788443","83.3201855908648","0.999997786156708","2.37761771807209","78.2801339325977","0.999997786156708","2.76027659962493","82.5557596209541","0.999999999583657","2.5690843137574","78.6828437495548","0.999999999583657","2.35381908796477","74.3203861418028","0.999999999583657","3.01297604318214","89.0002772999171","0.999999999888364","2.85139882142248","85.272500468654","0.999999999888364","2.66855464164498","80.9591634517786","0.999999999888364","2.94234685016296","93.7192606625916","0.999999996079797","2.92002678012046","91.5626409763865","0.999999996079797","2.56749449808361","84.2133890277114","0.999999996079797","3.6003877480261","111.412479937337","0.999991347733278","3.43504207808626","106.48857035876","0.999991347733278","3.23118744409466","100.282508904605","0.999991347733278","2.66208348860023","82.2487185556317","0.999999999981623","2.53231103026634","78.5361490076281","0.999999999981623","2.38486918179298","74.3534000548305","0.999999999981623"
4.625,"3.4986062571628","102.45639771899","0.999999996052324","3.34528820352125","98.8030395162319","0.999999996052324","3.17785213862454","95.1091833092363","0.999999996052324","3.57436891562831","111.745796301843","0.969656884326047","3.39841923294006","105.627113141255","0.969656884326047","3.19194043624607","98.1871055561973","0.969656884326047","3.07855187176718","82.8680177285236","0.999999995830028","2.88047497079653","78.8247516401922","0.999999995830028","2.65761429264937","74.2404000516124","0.999999995830028","2.65170896128034","90.1481012261157","0.99997539389678","2.53883782307649","85.8590234139413","0.99997539389678","2.40631991059469","80.6864538431924","0.99997539389678","2.86957567780723","85.4253352987614","0.999999990282961","2.66011703724263","81.3429607867974","0.999999990282961","2.4243691914777","76.7447553332805","0.999999990282961","3.1179454560436","92.1182227559607","0.999999997455104","2.93796528255681","88.2104657512108","0.999999997455104","2.73464419365451","83.6938076454331","0.999999997455104","3.04199159545386","96.7612522580455","0.999999918340984","3.02450022895871","94.5871412053452","0.999999918340984","2.63809784294828","86.8514868706597","0.999999918340984","3.65477923718465","115.067259174521","0.999943978420496","3.49175489523396","109.980325253993","0.999943978420496","3.29065121632141","103.573160120926","0.999943978420496","2.7317898586853","84.980508414317","0.999999999424374","2.57376729300678","81.1099163006349","0.999999999424374","2.39544828574607","76.7488483405766","0.999999999424374"
4.75,"3.57892420723992","106.035321926229","0.999999921495962","3.42160121376798","102.22464073","0.999999921495962","3.24879857457751","98.3579818838138","0.999999921495962","3.61500152070708","115.36079782255","0.936140591870202","3.44124965468451","109.068362795939","0.936140591870202","3.23718886040939","101.424294416607","0.936140591870202","3.17102617774922","86.0390439062729","0.999999924618235","2.95892568047293","81.7836773206651","0.999999924618235","2.72033710587261","76.960737157485","0.999999924618235","2.68870546540545","92.8368066915211","0.999808316601431","2.58032032036238","88.4393437343037","0.999808316601431","2.45297754750839","83.1394313907008","0.999808316601431","2.95589270403344","88.3812280027948","0.999999847028709","2.7378965007534","84.0808572875508","0.999999847028709","2.49247065229284","79.2372259855734","0.999999847028709","3.21897163586136","95.3371943918221","0.999999959798307","3.02937052694598","91.2398362781568","0.999999959798307","2.81523936412837","86.5090470095615","0.999999959798307","3.10282639378261","99.8640786518281","0.999998849090111","3.0886644269402","97.6758056322854","0.999998849090111","2.68826239308908","89.5397492637488","0.999998849090111","3.67571824327808","118.742977417799","0.999726057811322","3.51573204181949","113.496057295813","0.999726057811322","3.31822156841822","106.891381689344","0.999726057811322","2.80547770374285","87.7859861180598","0.999999988016796","2.62058640725325","83.7305027078881","0.999999988016796","2.41307979011187","79.1619281306885","0.999999988016796"
4.875,"3.61353831775129","109.648860243981","0.999998925427406","3.45874682804562","105.683387558046","0.999998925427406","3.28812727380491","101.646109157619","0.999998925427406","3.63122017800778","118.992018000558","0.883691178326285","3.45935144242439","112.527714238363","0.883691178326285","3.2573665624514","104.681660979058","0.883691178326285","3.1769445837577","89.2159884900306","0.999999041574981","2.95996863798414","84.7436459586493","0.999999041574981","2.71574623296194","79.676483390447","0.999999041574981","2.68287487946139","95.5196815709825","0.998910902880123","2.5784125265171","91.0177562608208","0.998910902880123","2.45561946959526","85.595050860296","0.998910902880123","2.96178137181214","91.343009374607","0.999998303562543","2.74306581615653","86.8239231037073","0.999998303562543","2.49658347939532","81.7338094649687","0.999998303562543","3.23047494395245","98.5676693357746","0.999999541636331","3.04014966393111","94.2799859420879","0.999999541636331","2.82497792354071","89.3340249331022","0.999999541636331","3.11576876282084","102.979847414649","0.999988541896813","3.10349669533605","100.779302327621","0.999988541896813","2.69802015072514","92.2377694144739","0.999988541896813","3.6685775167156","122.411554934515","0.998948401673904","3.51213300300407","117.008190298817","0.998948401673904","3.31881344847907","110.210195137823","0.998948401673904","2.84632126102762","90.6323073790874","0.999999826550764","2.63944942720313","86.3699521350912","0.999999826550764","2.40826697731803","81.5701951080065","0.999999826550764"
5,"3.62054826429342","113.269408508274","0.999989474286975","3.47112340245062","109.154510960496","0.999989474286975","3.3060184681556","104.952127625774","0.999989474286975","3.63313589184284","122.625153892401","0.812037390991799","3.46272228781494","115.990436526178","0.812037390991799","3.26233796433427","107.943998943392","0.812037390991799","3.14993857169421","92.3659270617248","0.999991117970371","2.93445302489854","87.6780989835478","0.999991117970371","2.69162870634415","82.3681120967911","0.999991117970371","2.6160057829459","98.1356873539284","0.995325167119869","2.51489157669863","93.5326478375194","0.995325167119869","2.39597836022415","87.9910292205202","0.995325167119869","2.94221052698784","94.2852199015948","0.999986222816995","2.72719000219126","89.5511131058986","0.999986222816995","2.48456077675473","84.2183702417234","0.999986222816995","3.17169985746615","101.739369193241","0.999996100862431","2.98471590726363","97.2647018493516","0.999996100862431","2.77303274475556","92.1070576778577","0.999996100862431","3.08035185394308","106.060199268592","0.999916351193569","3.0690828424681","103.84838517009","0.999916351193569","2.6644676817915","94.9022370962654","0.999916351193569","3.66711804141563","126.078672975931","0.99672330997292","3.51412585307274","120.52231615189","0.99672330997292","3.32489567022511","113.535090808048","0.99672330997292","2.84981986080419","93.4821272398916","0.999998183519268","2.62945248117523","88.9994046162665","0.999998183519268","2.38389452651826","83.9540896345247","0.999998183519268"
5.125,"3.62393888048025","116.893347388754","0.999923682848497","3.48038913090547","112.634900091402","0.999923682848497","3.32149079106624","108.273618416841","0.999923682848497","3.6337792515578","126.258933143959","0.724666436573851","3.46484100780063","119.455277533979","0.724666436573851","3.26607887498426","111.210077818377","0.724666436573851","3.11864076563789","95.4845678273627","0.999938078065095","2.90597414830292","90.5840731318507","0.999938078065095","2.66611907096757","85.0342311677587","0.999938078065095","2.55246418559092","100.688151539519","0.984341541799179","2.45446964193407","95.9871174794535","0.984341541799179","2.33916732257235","90.3301965430925","0.984341541799179","2.91201147699216","97.1972313785869","0.999915139809656","2.70174266311436","92.252855769013","0.999915139809656","2.46421064467945","86.6825808864029","0.999915139809656","3.10495550008699","104.844324693328","0.999974464267381","2.92300247634044","100.187704325692","0.999974464267381","2.71677279925588","94.8238304771136","0.999974464267381","3.04094693133773","109.10114619993","0.999537256900369","3.03020803361705","106.878593203707","0.999537256900369","2.62980339561514","97.5320404918805","0.999537256900369","3.67116578539048","129.749838761321","0.991467102896481","3.52151864490199","124.043834796792","0.991467102896481","3.33625107786151","116.87134188591","0.991467102896481","2.83409456773863","96.3162218076303","0.999985754849459","2.60733840294364","91.6067430192101","0.999985754849459","2.35513998010046","86.3092296146252","0.999985754849459"
5.25,"3.63757440499201","120.530921793746","0.999577929319358","3.4998142251782","116.13471431658","0.999577929319358","3.34711123018847","111.620729647029","0.999577929319358","3.63631305935859","129.895246203317","0.627818684631921","3.46906359136296","122.924341125342","0.627818684631921","3.27215928247689","114.482237100854","0.627818684631921","3.10278834919008","98.5873561765527","0.99966611749661","2.89184236771916","93.4759154995699","0.99966611749661","2.65385441665838","87.6880855844171","0.99966611749661","2.51516476613048","103.20331630565","0.957830283927262","2.41975698887825","98.4068744683318","0.957830283927262","2.30744822749863","92.6376447705912","0.957830283927262","2.87693295478493","100.074164333372","0.999591686634288","2.67193966732745","94.9247954363404","0.999591686634288","2.44008898123528","89.1226698676381","0.999591686634288","3.04355184114106","107.887876534469","0.999867616708077","2.86772989441127","103.055434220103","0.999867616708077","2.66821452653662","97.4920450036502","0.999867616708077","3.02136142927456","112.122507629204","0.998002385906409","3.01093440004786","109.889527603754","0.998002385906409","2.61621763263868","100.148258124519","0.998002385906409","3.67671751705752","133.426556278379","0.980947485565808","3.53014627289522","127.573981069687","0.980947485565808","3.34852497470079","120.219866860611","0.980947485565808","2.81503267425422","99.1312544818845","0.999913839723355","2.58704924577502","94.1937922649851","0.999913839723355","2.33372648807429","88.6429561026995","0.999913839723355"
5.375,"3.69265781691084","124.223579610657","0.998170921752601","3.56116624738167","119.695880563961","0.998170921752601","3.41522085254037","115.035950499569","0.998170921752601","3.65118690754231","133.54643311086","0.528669399077946","3.48560072945394","126.409941854796","0.528669399077946","3.29052137432536","117.772758475179","0.528669399077946","3.13636454950279","101.723720726056","0.998573035898481","2.92933666199273","96.4052521615626","0.998573035898481","2.69559266692354","90.3836782513406","0.998573035898481","2.61420295211415","105.817519257764","0.906098570222996","2.52122864385016","100.928103112182","0.906098570222996","2.41177997529053","95.0494247458817","0.906098570222996","2.8532443281839","102.927408661556","0.998425716777558","2.65482067178231","97.5796161081227","0.998425716777558","2.43007073738124","91.5527406050194","0.998425716777558","3.03869148355536","110.926568018024","0.999443745733927","2.87027276444374","105.925706984547","0.999443745733927","2.67888877364712","100.170933777297","0.999443745733927","3.08324454480233","115.205752174007","0.993089196318692","3.07310865930968","112.962636263064","0.993089196318692","2.68708146450121","102.83533958902","0.993089196318692","3.68395729033742","137.110513568716","0.96268029670575","3.54007524371213","131.114056313399","0.96268029670575","3.36164417774189","123.581511038353","0.96268029670575","2.80984671063859","101.941101192523","0.999587464845566","2.58322724890088","96.777019513886","0.999587464845566","2.33155560669813","90.9745117093976","0.999587464845566"
5.5,"3.76908733503808","127.992666945695","0.993631679186164","3.64414383644685","123.340024400408","0.993631679186164","3.50528464693058","118.5412351465","0.993631679186164","3.68495831708971","137.231391427949","0.433578913591961","3.52082402433902","129.930765879135","0.433578913591961","3.32732891723538","121.100087392414","0.433578913591961","3.19518232058892","104.918903046644","0.995052949335411","2.99322656417861","99.3984787257412","0.995052949335411","2.76498136710781","93.1486596184484","0.995052949335411","2.75840079213234","108.575920049896","0.822635739883869","2.66849449334586","103.596597605528","0.822635739883869","2.56260200812932","97.612026754011","0.822635739883869","2.88174394906287","105.809152610619","0.995000558060892","2.68886804654268","100.268484154665","0.995000558060892","2.47014189092875","94.0228824959481","0.995000558060892","3.06725810245534","113.993826120479","0.998066962657306","2.90649227867611","108.832199263223","0.998066962657306","2.72353901898611","102.894472796283","0.998066962657306","3.16575855477856","118.371510728785","0.98037728224916","3.15600429453316","116.118640557597","0.98037728224916","2.78332066061605","105.618660249636","0.98037728224916","3.71070410159458","140.821217670311","0.934585547323048","3.56943174451088","134.68348805791","0.934585547323048","3.39410060027258","126.975611638625","0.934585547323048","2.84623361863601","104.787334811159","0.998398819274186","2.62216231121597","99.399181825102","0.998398819274186","2.37340208133997","93.3479137907376","0.998398819274186"
5.625,"3.85556941807326","131.848236363769","0.981771404486468","3.73591886086339","127.075943261272","0.981771404486468","3.60280898246049","122.14404412896","0.981771404486468","3.72493794134452","140.956329369294","0.347234506309195","3.56207129632316","133.492837175458","0.347234506309195","3.36995137330824","124.470038765723","0.347234506309195","3.28453525148066","108.203438298125","0.985790490390259","3.08845166930177","102.486930395043","0.985790490390259","2.8665868520326","96.015246470481","0.985790490390259","2.90388151607842","111.479801565975","0.709092157947266","2.81762646260856","106.414224068136","0.709092157947266","2.71599754296794","100.328024296979","0.709092157947266","2.89627961004679","108.705432220665","0.98661903197578","2.71056377606642","102.979047930732","0.98661903197578","2.49963305546586","96.522515551414","0.98661903197578","3.08338666458243","117.077212785062","0.994341829004835","2.92964998216057","111.761849245384","0.994341829004835","2.75445972774331","105.648932524027","0.994341829004835","3.23863944306866","121.610150171854","0.95324383274485","3.22926051351682","119.347901071114","0.95324383274485","2.86991715665807","108.488577406295","0.95324383274485","3.75872297423775","144.579940644548","0.895600947921862","3.62001252715667","138.303500585067","0.895600947921862","3.44772790894345","130.423339547569","0.895600947921862","2.92292530646709","107.710260117626","0.994854067109754","2.70426766133703","102.103449486439","0.994854067109754","2.46142225893106","95.8093360496687","0.994854067109754"
5.75,"3.93589074401142","135.78412710778","0.956183952948939","3.82099468297231","130.896937944244","0.956183952948939","3.69304209122402","125.837086220184","0.956183952948939","3.7548336465918","144.711163015886","0.272248258525099","3.59316059119823","137.085997766656","0.272248258525099","3.4023313352999","127.872370101022","0.272248258525099","3.27615355883014","111.479591856955","0.965502235647454","3.0879067309736","105.574837126017","0.965502235647454","2.87456257214023","98.8898090426212","0.965502235647454","3.01508577430503","114.49488734028","0.576560386670578","2.93218533313212","109.346409401268","0.576560386670578","2.8344861489575","103.162510445936","0.576560386670578","2.89771157354204","111.603143794207","0.969214390123177","2.7202109083519","105.699258839084","0.969214390123177","2.51826765249223","99.0407832039062","0.969214390123177","3.11156382713946","120.188776612201","0.985806341402897","2.96456143643717","114.726410681821","0.985806341402897","2.79681539098552","108.445747915012","0.985806341402897","3.33006727002227","124.940217441876","0.90454685627571","3.32102735093612","122.66892842205","0.90454685627571","2.97349477322266","111.462072179517","0.90454685627571","3.80762013363361","148.387560778182","0.846020631292663","3.67135261917023","141.974853204237","0.846020631292663","3.50197539538801","133.925314942957","0.846020631292663","2.92007853860325","110.630338656229","0.986041508273205","2.70936341439522","104.812812900834","0.986041508273205","2.47512022833479","98.2844562780034","0.986041508273205"
